Id_vente;montant;date;Id_bien_immobilier
8849;130940;2020-02-14 00:00:00;8849
8850;194460;2020-02-14 00:00:00;8850
8851;291230;2020-02-14 00:00:00;8851
8852;584000;2020-02-14 00:00:00;8852
8853;114500;2020-02-14 00:00:00;8853
8854;104000;2020-02-14 00:00:00;8854
8855;22000;2020-02-14 00:00:00;8855
8856;183000;2020-02-14 00:00:00;8856
8857;620000;2020-02-14 00:00:00;8857
8858;325000;2020-02-14 00:00:00;8858
8859;42500;2020-02-14 00:00:00;8859
8860;500000;2020-02-14 00:00:00;8860
8861;95000;2020-02-14 00:00:00;8861
8862;138000;2020-02-14 00:00:00;8862
8863;221500;2020-02-14 00:00:00;8863
8864;650000;2020-02-14 00:00:00;8864
8865;470315;2020-02-14 00:00:00;8865
8866;305000;2020-02-14 00:00:00;8866
8867;187140;2020-02-14 00:00:00;8867
8868;110000;2020-02-14 00:00:00;8868
8869;49000;2020-02-14 00:00:00;8869
8870;250000;2020-02-14 00:00:00;8870
8871;42000;2020-02-14 00:00:00;8871
8872;72000;2020-02-14 00:00:00;8872
8873;58000;2020-02-14 00:00:00;8873
8874;105500;2020-02-14 00:00:00;8874
8875;87000;2020-02-14 00:00:00;8875
8876;136000;2020-02-14 00:00:00;8876
8877;73129;2020-02-14 00:00:00;8877
8878;36000;2020-02-14 00:00:00;8878
8879;120133;2020-02-14 00:00:00;8879
8880;134000;2020-02-14 00:00:00;8880
8881;205000;2020-02-14 00:00:00;8881
8882;108000;2020-02-14 00:00:00;8882
8883;498400;2020-02-14 00:00:00;8883
8884;56500;2020-02-14 00:00:00;8884
8885;291500;2020-02-14 00:00:00;8885
8886;275000;2020-02-14 00:00:00;8886
8887;320430;2020-02-14 00:00:00;8887
8888;446700;2020-02-14 00:00:00;8888
8889;101000;2020-02-14 00:00:00;8889
8890;219000;2020-02-14 00:00:00;8890
8891;362200;2020-02-14 00:00:00;8891
8892;305000;2020-02-14 00:00:00;8892
8893;55990;2020-02-14 00:00:00;8893
8894;320400;2020-02-14 00:00:00;8894
8895;455000;2020-02-14 00:00:00;8895
8896;277400;2020-02-14 00:00:00;8896
8897;55000;2020-02-14 00:00:00;8897
8898;110000;2020-02-14 00:00:00;8898
8899;161000;2020-02-14 00:00:00;8899
8900;520000;2020-02-14 00:00:00;8900
8901;90800;2020-02-14 00:00:00;8901
8902;90250;2020-02-14 00:00:00;8902
8903;155000;2020-02-14 00:00:00;8903
8904;156000;2020-02-14 00:00:00;8904
8905;99012;2020-02-14 00:00:00;8905
8906;160200;2020-02-14 00:00:00;8906
8907;191300;2020-02-14 00:00:00;8907
8908;103300;2020-02-14 00:00:00;8908
8909;625000;2020-02-14 00:00:00;8909
8910;236160;2020-02-14 00:00:00;8910
8911;107640;2020-02-14 00:00:00;8911
8912;35000;2020-02-14 00:00:00;8912
8913;49500;2020-02-14 00:00:00;8913
8914;53700;2020-02-14 00:00:00;8914
8915;59000;2020-02-14 00:00:00;8915
8916;290000;2020-02-14 00:00:00;8916
8917;129200;2020-02-14 00:00:00;8917
8918;160000;2020-02-14 00:00:00;8918
8919;52960;2020-02-14 00:00:00;8919
8920;45000;2020-02-14 00:00:00;8920
8921;235000;2020-02-14 00:00:00;8921
8922;113000;2020-02-14 00:00:00;8922
8923;163030;2020-02-14 00:00:00;8923
8924;84500;2020-02-14 00:00:00;8924
8925;79000;2020-02-14 00:00:00;8925
8926;404000;2020-02-14 00:00:00;8926
8927;55500;2020-02-14 00:00:00;8927
8928;99000;2020-02-14 00:00:00;8928
8929;68750;2020-02-14 00:00:00;8929
8930;23470;2020-02-14 00:00:00;8930
8931;74500;2020-02-14 00:00:00;8931
8932;204920;2020-02-14 00:00:00;8932
8933;143000;2020-02-14 00:00:00;8933
8934;188577;2020-02-14 00:00:00;8934
8935;102920;2020-02-14 00:00:00;8935
8936;275000;2020-02-14 00:00:00;8936
8937;292050;2020-02-14 00:00:00;8937
8938;170000;2020-02-14 00:00:00;8938
8939;321200;2020-02-14 00:00:00;8939
8940;303200;2020-02-14 00:00:00;8940
8941;195500;2020-02-14 00:00:00;8941
8942;290000;2020-02-14 00:00:00;8942
8943;215600;2020-02-14 00:00:00;8943
8944;102276;2020-02-14 00:00:00;8944
8945;105284;2020-02-14 00:00:00;8945
8946;124300;2020-02-14 00:00:00;8946
8947;273750;2020-02-14 00:00:00;8947
8948;199650;2020-02-14 00:00:00;8948
8949;138860;2020-02-14 00:00:00;8949
8950;332500;2020-02-14 00:00:00;8950
8951;141790;2020-02-14 00:00:00;8951
8952;325710;2020-02-14 00:00:00;8952
8953;212861;2020-02-14 00:00:00;8953
8954;541500;2020-02-14 00:00:00;8954
8955;70000;2020-02-14 00:00:00;8955
8956;154000;2020-02-14 00:00:00;8956
8957;180900;2020-02-14 00:00:00;8957
8958;365000;2020-02-14 00:00:00;8958
8959;132000;2020-02-14 00:00:00;8959
8960;140000;2020-02-14 00:00:00;8960
8961;170000;2020-02-14 00:00:00;8961
8962;217000;2020-02-14 00:00:00;8962
8963;89820;2020-02-14 00:00:00;8963
8964;160000;2020-02-14 00:00:00;8964
8965;250600;2020-02-14 00:00:00;8965
8966;85000;2020-02-14 00:00:00;8966
8967;139272,2;2020-02-14 00:00:00;8967
8968;181270;2020-02-14 00:00:00;8968
8969;750000;2020-02-14 00:00:00;8969
8970;428200;2020-02-14 00:00:00;8970
8971;72500;2020-02-14 00:00:00;8971
8972;258000;2020-02-14 00:00:00;8972
8973;145000;2020-02-14 00:00:00;8973
8974;264000;2020-02-14 00:00:00;8974
8975;80000;2020-02-14 00:00:00;8975
8976;150100;2020-02-14 00:00:00;8976
8977;268400;2020-02-14 00:00:00;8977
8978;94000;2020-02-14 00:00:00;8978
8979;234000;2020-02-14 00:00:00;8979
8980;141240;2020-02-14 00:00:00;8980
8981;146231;2020-02-14 00:00:00;8981
8982;88000;2020-02-14 00:00:00;8982
8983;191000;2020-02-14 00:00:00;8983
8984;114070;2020-02-14 00:00:00;8984
8985;235000;2020-02-14 00:00:00;8985
8986;51500;2020-02-14 00:00:00;8986
8987;45000;2020-02-14 00:00:00;8987
8988;245000;2020-02-14 00:00:00;8988
8989;289600;2020-02-14 00:00:00;8989
8990;55000;2020-02-14 00:00:00;8990
8991;180000;2020-02-14 00:00:00;8991
8992;39000;2020-02-14 00:00:00;8992
8993;79000;2020-02-14 00:00:00;8993
8994;155000;2020-02-14 00:00:00;8994
8995;150000;2020-02-14 00:00:00;8995
8996;106000;2020-02-14 00:00:00;8996
8997;142000;2020-02-14 00:00:00;8997
8998;94000;2020-02-14 00:00:00;8998
8999;141000;2020-02-14 00:00:00;8999
9000;110000;2020-02-14 00:00:00;9000
9001;220000;2020-02-14 00:00:00;9001
9002;54000;2020-02-14 00:00:00;9002
9003;30000;2020-02-14 00:00:00;9003
9004;151000;2020-02-14 00:00:00;9004
9005;264475;2020-02-14 00:00:00;9005
9006;137000;2020-02-14 00:00:00;9006
9007;159800;2020-02-14 00:00:00;9007
9008;262400;2020-02-14 00:00:00;9008
9009;131202,3;2020-02-14 00:00:00;9009
9010;156000;2020-02-14 00:00:00;9010
9011;105000;2020-02-14 00:00:00;9011
9012;109000;2020-02-14 00:00:00;9012
9013;143100;2020-02-14 00:00:00;9013
9014;330000;2020-02-14 00:00:00;9014
9015;209000;2020-02-14 00:00:00;9015
9016;295000;2020-02-14 00:00:00;9016
9017;214000;2020-02-14 00:00:00;9017
9018;595000;2020-02-14 00:00:00;9018
9019;155000;2020-02-14 00:00:00;9019
9020;459056;2020-02-14 00:00:00;9020
9021;225000;2020-02-14 00:00:00;9021
9022;158000;2020-02-14 00:00:00;9022
9023;177110;2020-02-14 00:00:00;9023
9024;103000;2020-02-14 00:00:00;9024
9025;60600;2020-02-14 00:00:00;9025
9026;36000;2020-02-14 00:00:00;9026
9027;65000;2020-02-14 00:00:00;9027
9028;41000;2020-02-14 00:00:00;9028
9029;71000;2020-02-14 00:00:00;9029
9030;108392;2020-02-14 00:00:00;9030
9031;94000;2020-02-14 00:00:00;9031
9032;37000;2020-02-14 00:00:00;9032
9033;61845;2020-02-14 00:00:00;9033
9034;53000;2020-02-14 00:00:00;9034
9035;84500;2020-02-14 00:00:00;9035
9036;29000;2020-02-14 00:00:00;9036
9037;46000;2020-02-14 00:00:00;9037
9038;124500;2020-02-14 00:00:00;9038
9039;105000;2020-02-14 00:00:00;9039
9040;62500;2020-02-14 00:00:00;9040
9041;107435;2020-02-14 00:00:00;9041
9042;173500;2020-02-14 00:00:00;9042
9043;432000;2020-02-14 00:00:00;9043
9044;298000;2020-02-14 00:00:00;9044
9045;58000;2020-02-14 00:00:00;9045
9046;274000;2020-02-14 00:00:00;9046
9047;225000;2020-02-14 00:00:00;9047
9048;53127;2020-02-14 00:00:00;9048
9049;212000;2020-02-14 00:00:00;9049
9050;67425;2020-02-14 00:00:00;9050
9051;66000;2020-02-14 00:00:00;9051
9052;125000;2020-02-14 00:00:00;9052
9053;374000;2020-02-14 00:00:00;9053
9054;170000;2020-02-14 00:00:00;9054
9055;48000;2020-02-14 00:00:00;9055
9056;119000;2020-02-14 00:00:00;9056
9057;106200;2020-02-14 00:00:00;9057
9058;114000;2020-02-14 00:00:00;9058
9059;571050;2020-02-14 00:00:00;9059
9060;225290;2020-02-14 00:00:00;9060
9061;187000;2020-02-14 00:00:00;9061
9062;559000;2020-02-14 00:00:00;9062
9063;363000;2020-02-14 00:00:00;9063
9064;1110000;2020-02-14 00:00:00;9064
9065;370780;2020-02-14 00:00:00;9065
9066;233000;2020-02-14 00:00:00;9066
9067;60000;2020-02-14 00:00:00;9067
9068;119053;2020-02-14 00:00:00;9068
9069;54000;2020-02-14 00:00:00;9069
9070;94500;2020-02-14 00:00:00;9070
9071;54500;2020-02-14 00:00:00;9071
9072;141310;2020-02-14 00:00:00;9072
9073;410000;2020-02-14 00:00:00;9073
9074;35000;2020-02-14 00:00:00;9074
9075;74740;2020-02-14 00:00:00;9075
9076;109000;2020-02-14 00:00:00;9076
9077;200600;2020-02-14 00:00:00;9077
9078;156000;2020-02-14 00:00:00;9078
9079;303000;2020-02-14 00:00:00;9079
9080;175000;2020-02-14 00:00:00;9080
9081;379000;2020-02-14 00:00:00;9081
9082;234000;2020-02-14 00:00:00;9082
9083;280000;2020-02-14 00:00:00;9083
9084;157873;2020-02-14 00:00:00;9084
9085;118000;2020-02-14 00:00:00;9085
9086;260000;2020-02-14 00:00:00;9086
9087;170000;2020-02-14 00:00:00;9087
9088;120000;2020-02-14 00:00:00;9088
9089;63000;2020-02-14 00:00:00;9089
9090;265000;2020-02-14 00:00:00;9090
9091;180000;2020-02-14 00:00:00;9091
9092;117000;2020-02-14 00:00:00;9092
9093;320000;2020-02-14 00:00:00;9093
9094;208000;2020-02-14 00:00:00;9094
9095;236500;2020-02-14 00:00:00;9095
9096;320530;2020-02-14 00:00:00;9096
9097;102000;2020-02-14 00:00:00;9097
9098;219650;2020-02-14 00:00:00;9098
9099;171360;2020-02-14 00:00:00;9099
9100;275000;2020-02-14 00:00:00;9100
9101;143000;2020-02-14 00:00:00;9101
9102;281000;2020-02-14 00:00:00;9102
9103;864000;2020-02-14 00:00:00;9103
9104;287271;2020-02-14 00:00:00;9104
9105;190000;2020-02-14 00:00:00;9105
9106;203520;2020-02-14 00:00:00;9106
9107;141000;2020-02-14 00:00:00;9107
9108;262800;2020-02-14 00:00:00;9108
9109;372000;2020-02-14 00:00:00;9109
9110;267000;2020-02-14 00:00:00;9110
9111;292000;2020-02-14 00:00:00;9111
9112;218000;2020-02-14 00:00:00;9112
9113;243800;2020-02-14 00:00:00;9113
9114;229000;2020-02-14 00:00:00;9114
9115;262000;2020-02-14 00:00:00;9115
9116;124000;2020-02-14 00:00:00;9116
9117;172000;2020-02-14 00:00:00;9117
9118;193800;2020-02-14 00:00:00;9118
9119;135000;2020-02-14 00:00:00;9119
9120;101890;2020-02-14 00:00:00;9120
9121;38500;2020-02-14 00:00:00;9121
9122;148000;2020-02-14 00:00:00;9122
9123;45000;2020-02-14 00:00:00;9123
9124;96000;2020-02-14 00:00:00;9124
9125;74045;2020-02-14 00:00:00;9125
9126;247000;2020-02-14 00:00:00;9126
9127;297700;2020-02-14 00:00:00;9127
9128;170550;2020-02-14 00:00:00;9128
9129;121420;2020-02-14 00:00:00;9129
9130;137000;2020-02-14 00:00:00;9130
9131;131500;2020-02-14 00:00:00;9131
9132;141550;2020-02-14 00:00:00;9132
9133;66000;2020-02-14 00:00:00;9133
9134;138000;2020-02-14 00:00:00;9134
9135;75000;2020-02-14 00:00:00;9135
9136;55000;2020-02-14 00:00:00;9136
9137;33000;2020-02-14 00:00:00;9137
9138;54400;2020-02-14 00:00:00;9138
9139;235372;2020-02-14 00:00:00;9139
9140;205500;2020-02-14 00:00:00;9140
9141;124000;2020-02-14 00:00:00;9141
9142;398570;2020-02-14 00:00:00;9142
9143;168839;2020-02-14 00:00:00;9143
9144;124000;2020-02-14 00:00:00;9144
9145;17000;2020-02-14 00:00:00;9145
9146;24000;2020-02-14 00:00:00;9146
9147;45500;2020-02-14 00:00:00;9147
9148;18500;2020-02-14 00:00:00;9148
9149;93000;2020-02-14 00:00:00;9149
9150;175500;2020-02-14 00:00:00;9150
9151;288900;2020-02-14 00:00:00;9151
9152;137000;2020-02-14 00:00:00;9152
9153;147450;2020-02-14 00:00:00;9153
9154;200000;2020-02-14 00:00:00;9154
9155;268000;2020-02-14 00:00:00;9155
9156;138000;2020-02-14 00:00:00;9156
9157;153750;2020-02-14 00:00:00;9157
9158;218000;2020-02-14 00:00:00;9158
9159;180410;2020-02-14 00:00:00;9159
9160;115000;2020-02-14 00:00:00;9160
9161;114480;2020-02-14 00:00:00;9161
9162;146000;2020-02-14 00:00:00;9162
9163;112500;2020-02-14 00:00:00;9163
9164;107000;2020-02-14 00:00:00;9164
9165;175000;2020-02-14 00:00:00;9165
9166;73000;2020-02-14 00:00:00;9166
9167;215000;2020-02-14 00:00:00;9167
9168;152000;2020-02-14 00:00:00;9168
9169;269000;2020-02-14 00:00:00;9169
9170;139048;2020-02-14 00:00:00;9170
9171;133480;2020-02-14 00:00:00;9171
9172;269200;2020-02-14 00:00:00;9172
9173;202000;2020-02-14 00:00:00;9173
9174;1080000;2020-02-14 00:00:00;9174
9175;313300;2020-02-14 00:00:00;9175
9176;410000;2020-02-14 00:00:00;9176
9177;200000;2020-02-14 00:00:00;9177
9178;224649;2020-02-14 00:00:00;9178
9179;461160;2020-02-14 00:00:00;9179
9180;69000;2020-02-14 00:00:00;9180
9181;819000;2020-02-14 00:00:00;9181
9182;454000;2020-02-14 00:00:00;9182
9183;430500;2020-02-14 00:00:00;9183
9184;296000;2020-02-14 00:00:00;9184
9185;737000;2020-02-14 00:00:00;9185
9186;242000;2020-02-14 00:00:00;9186
9187;441900;2020-02-14 00:00:00;9187
9188;265000;2020-02-14 00:00:00;9188
9189;556900;2020-02-14 00:00:00;9189
9190;212000;2020-02-14 00:00:00;9190
9191;185000;2020-02-14 00:00:00;9191
9192;290000;2020-02-14 00:00:00;9192
9193;167000;2020-02-14 00:00:00;9193
9194;105000;2020-02-14 00:00:00;9194
9195;197660;2020-02-14 00:00:00;9195
9196;148500;2020-02-14 00:00:00;9196
9197;159800;2020-02-14 00:00:00;9197
9198;273550;2020-02-14 00:00:00;9198
9199;148000;2020-02-14 00:00:00;9199
9200;587500;2020-02-14 00:00:00;9200
9201;515750;2020-02-14 00:00:00;9201
9202;881575;2020-02-14 00:00:00;9202
9203;179000;2020-02-14 00:00:00;9203
9204;462978;2020-02-14 00:00:00;9204
9205;150000;2020-02-14 00:00:00;9205
9206;595000;2020-02-14 00:00:00;9206
9207;306300;2020-02-14 00:00:00;9207
9208;430180;2020-02-14 00:00:00;9208
9209;212000;2020-02-14 00:00:00;9209
9210;349000;2020-02-14 00:00:00;9210
9211;227000;2020-02-14 00:00:00;9211
9212;360000;2020-02-14 00:00:00;9212
9213;435000;2020-02-14 00:00:00;9213
9214;132000;2020-02-14 00:00:00;9214
9215;111030;2020-02-14 00:00:00;9215
9216;199810;2020-02-14 00:00:00;9216
9217;172900;2020-02-14 00:00:00;9217
9218;96000;2020-02-14 00:00:00;9218
9219;133500;2020-02-14 00:00:00;9219
9220;57500;2020-02-14 00:00:00;9220
9221;230000;2020-02-14 00:00:00;9221
9222;74000;2020-02-14 00:00:00;9222
9223;256000;2020-02-14 00:00:00;9223
9224;135000;2020-02-14 00:00:00;9224
9225;358000;2020-02-14 00:00:00;9225
9226;135500;2020-02-14 00:00:00;9226
9227;177000;2020-02-14 00:00:00;9227
9228;105000;2020-02-14 00:00:00;9228
9229;270000;2020-02-14 00:00:00;9229
9230;237000;2020-02-14 00:00:00;9230
9231;152000;2020-02-14 00:00:00;9231
9232;124040;2020-02-14 00:00:00;9232
9233;67000;2020-02-14 00:00:00;9233
9234;85500;2020-02-14 00:00:00;9234
9235;153000;2020-02-14 00:00:00;9235
9236;670000;2020-02-14 00:00:00;9236
9237;581990;2020-02-14 00:00:00;9237
9238;1409600;2020-02-14 00:00:00;9238
9239;607757;2020-02-14 00:00:00;9239
9240;1019000;2020-02-14 00:00:00;9240
9241;452040;2020-02-14 00:00:00;9241
9242;605000;2020-02-14 00:00:00;9242
9243;482885;2020-02-14 00:00:00;9243
9244;303740;2020-02-14 00:00:00;9244
9245;691550;2020-02-14 00:00:00;9245
9246;425000;2020-02-14 00:00:00;9246
9247;678762;2020-02-14 00:00:00;9247
9248;1263000;2020-02-14 00:00:00;9248
9249;360000;2020-02-14 00:00:00;9249
9250;650000;2020-02-14 00:00:00;9250
9251;365217;2020-02-14 00:00:00;9251
9252;386400;2020-02-14 00:00:00;9252
9253;418500;2020-02-14 00:00:00;9253
9254;609600;2020-02-14 00:00:00;9254
9255;307700;2020-02-14 00:00:00;9255
9256;135000;2020-02-14 00:00:00;9256
9257;490000;2020-02-14 00:00:00;9257
9258;126000;2020-02-14 00:00:00;9258
9259;540350;2020-02-14 00:00:00;9259
9260;840000;2020-02-14 00:00:00;9260
9261;569000;2020-02-14 00:00:00;9261
9262;445650;2020-02-14 00:00:00;9262
9263;256900;2020-02-14 00:00:00;9263
9264;698000;2020-02-14 00:00:00;9264
9265;290700;2020-02-14 00:00:00;9265
9266;326700;2020-02-14 00:00:00;9266
9267;1128000;2020-02-14 00:00:00;9267
9268;1762000;2020-02-14 00:00:00;9268
9269;1585300;2020-02-14 00:00:00;9269
9270;615824;2020-02-14 00:00:00;9270
9271;662300;2020-02-14 00:00:00;9271
9272;323000;2020-02-14 00:00:00;9272
9273;520000;2020-02-14 00:00:00;9273
9274;849490;2020-02-14 00:00:00;9274
9275;924373;2020-02-14 00:00:00;9275
9276;294000;2020-02-14 00:00:00;9276
9277;587290;2020-02-14 00:00:00;9277
9278;392500;2020-02-14 00:00:00;9278
9279;569090;2020-02-14 00:00:00;9279
9280;292000;2020-02-14 00:00:00;9280
9281;592800;2020-02-14 00:00:00;9281
9282;395100;2020-02-14 00:00:00;9282
9283;565000;2020-02-14 00:00:00;9283
9284;422900;2020-02-14 00:00:00;9284
9285;1111300;2020-02-14 00:00:00;9285
9286;388000;2020-02-14 00:00:00;9286
9287;495000;2020-02-14 00:00:00;9287
9288;469000;2020-02-14 00:00:00;9288
9289;343000;2020-02-14 00:00:00;9289
9290;560500;2020-02-14 00:00:00;9290
9291;418000;2020-02-14 00:00:00;9291
9292;326470;2020-02-14 00:00:00;9292
9293;599990;2020-02-14 00:00:00;9293
9294;62700;2020-02-15 00:00:00;9294
9295;43000;2020-02-15 00:00:00;9295
9296;135000;2020-02-15 00:00:00;9296
9297;300000;2020-02-15 00:00:00;9297
9298;116700;2020-02-15 00:00:00;9298
9299;95000;2020-02-15 00:00:00;9299
9300;84000;2020-02-15 00:00:00;9300
9301;155000;2020-02-15 00:00:00;9301
9302;109000;2020-02-15 00:00:00;9302
9303;72000;2020-02-15 00:00:00;9303
9304;200000;2020-02-15 00:00:00;9304
9305;55000;2020-02-15 00:00:00;9305
9306;96270;2020-02-15 00:00:00;9306
9307;139000;2020-02-15 00:00:00;9307
9308;234500;2020-02-15 00:00:00;9308
9309;34000;2020-02-15 00:00:00;9309
9310;114940;2020-02-15 00:00:00;9310
9311;70000;2020-02-15 00:00:00;9311
9312;63500;2020-02-15 00:00:00;9312
9313;130000;2020-02-15 00:00:00;9313
9314;29000;2020-02-15 00:00:00;9314
9315;465000;2020-02-15 00:00:00;9315
9316;79000;2020-02-15 00:00:00;9316
9317;41500;2020-02-15 00:00:00;9317
9318;68300;2020-02-15 00:00:00;9318
9319;42500;2020-02-15 00:00:00;9319
9320;154000;2020-02-15 00:00:00;9320
9321;80790;2020-02-15 00:00:00;9321
9322;215850;2020-02-15 00:00:00;9322
9323;71500;2020-02-15 00:00:00;9323
9324;100000;2020-02-15 00:00:00;9324
9325;213000;2020-02-15 00:00:00;9325
9326;179650;2020-02-15 00:00:00;9326
9327;66000;2020-02-15 00:00:00;9327
9328;156750;2020-02-15 00:00:00;9328
9329;98000;2020-02-15 00:00:00;9329
9330;147500;2020-02-15 00:00:00;9330
9331;135000;2020-02-15 00:00:00;9331
9332;133000;2020-02-15 00:00:00;9332
9333;190300;2020-02-15 00:00:00;9333
9334;256000;2020-02-15 00:00:00;9334
9335;225000;2020-02-15 00:00:00;9335
9336;168000;2020-02-15 00:00:00;9336
9337;142000;2020-02-15 00:00:00;9337
9338;181000;2020-02-15 00:00:00;9338
9339;106800;2020-02-16 00:00:00;9339
9340;215000;2020-02-17 00:00:00;9340
9341;189350;2020-02-17 00:00:00;9341
9342;506000;2020-02-17 00:00:00;9342
9343;37900;2020-02-17 00:00:00;9343
9344;63000;2020-02-17 00:00:00;9344
9345;19000;2020-02-17 00:00:00;9345
9346;69300;2020-02-17 00:00:00;9346
9347;274102;2020-02-17 00:00:00;9347
9348;409000;2020-02-17 00:00:00;9348
9349;194030;2020-02-17 00:00:00;9349
9350;297000;2020-02-17 00:00:00;9350
9351;111594;2020-02-17 00:00:00;9351
9352;118000;2020-02-17 00:00:00;9352
9353;262400;2020-02-17 00:00:00;9353
9354;146000;2020-02-17 00:00:00;9354
9355;343000;2020-02-17 00:00:00;9355
9356;340400;2020-02-17 00:00:00;9356
9357;138000;2020-02-17 00:00:00;9357
9358;82500;2020-02-17 00:00:00;9358
9359;135029;2020-02-17 00:00:00;9359
9360;80000;2020-02-17 00:00:00;9360
9361;126000;2020-02-17 00:00:00;9361
9362;75882;2020-02-17 00:00:00;9362
9363;135000;2020-02-17 00:00:00;9363
9364;174000;2020-02-17 00:00:00;9364
9365;69000;2020-02-17 00:00:00;9365
9366;57000;2020-02-17 00:00:00;9366
9367;80000;2020-02-17 00:00:00;9367
9368;149500;2020-02-17 00:00:00;9368
9369;72000;2020-02-17 00:00:00;9369
9370;32000;2020-02-17 00:00:00;9370
9371;298000;2020-02-17 00:00:00;9371
9372;248050;2020-02-17 00:00:00;9372
9373;199000;2020-02-17 00:00:00;9373
9374;542350;2020-02-17 00:00:00;9374
9375;200000;2020-02-17 00:00:00;9375
9376;263000;2020-02-17 00:00:00;9376
9377;234000;2020-02-17 00:00:00;9377
9378;256500;2020-02-17 00:00:00;9378
9379;137000;2020-02-17 00:00:00;9379
9380;232850;2020-02-17 00:00:00;9380
9381;104000;2020-02-17 00:00:00;9381
9382;146500;2020-02-17 00:00:00;9382
9383;269500;2020-02-17 00:00:00;9383
9384;40200;2020-02-17 00:00:00;9384
9385;87000;2020-02-17 00:00:00;9385
9386;210000;2020-02-17 00:00:00;9386
9387;135000;2020-02-17 00:00:00;9387
9388;266000;2020-02-17 00:00:00;9388
9389;89000;2020-02-17 00:00:00;9389
9390;112000;2020-02-17 00:00:00;9390
9391;42000;2020-02-17 00:00:00;9391
9392;127500;2020-02-17 00:00:00;9392
9393;62500;2020-02-17 00:00:00;9393
9394;129000;2020-02-17 00:00:00;9394
9395;77000;2020-02-17 00:00:00;9395
9396;52500;2020-02-17 00:00:00;9396
9397;180000;2020-02-17 00:00:00;9397
9398;71290;2020-02-17 00:00:00;9398
9399;81150;2020-02-17 00:00:00;9399
9400;207760;2020-02-17 00:00:00;9400
9401;159965;2020-02-17 00:00:00;9401
9402;303270;2020-02-17 00:00:00;9402
9403;237000;2020-02-17 00:00:00;9403
9404;160000;2020-02-17 00:00:00;9404
9405;243500;2020-02-17 00:00:00;9405
9406;215380;2020-02-17 00:00:00;9406
9407;340000;2020-02-17 00:00:00;9407
9408;106236;2020-02-17 00:00:00;9408
9409;128000;2020-02-17 00:00:00;9409
9410;143000;2020-02-17 00:00:00;9410
9411;155000;2020-02-17 00:00:00;9411
9412;113760;2020-02-17 00:00:00;9412
9413;172700;2020-02-17 00:00:00;9413
9414;72000;2020-02-17 00:00:00;9414
9415;317000;2020-02-17 00:00:00;9415
9416;114670;2020-02-17 00:00:00;9416
9417;54000;2020-02-17 00:00:00;9417
9418;190000;2020-02-17 00:00:00;9418
9419;76000;2020-02-17 00:00:00;9419
9420;150500;2020-02-17 00:00:00;9420
9421;157000;2020-02-17 00:00:00;9421
9422;38000;2020-02-17 00:00:00;9422
9423;73500;2020-02-17 00:00:00;9423
9424;234900;2020-02-17 00:00:00;9424
9425;114600;2020-02-17 00:00:00;9425
9426;293650;2020-02-17 00:00:00;9426
9427;60370;2020-02-17 00:00:00;9427
9428;94970;2020-02-17 00:00:00;9428
9429;222800;2020-02-17 00:00:00;9429
9430;129800;2020-02-17 00:00:00;9430
9431;103000;2020-02-17 00:00:00;9431
9432;122550;2020-02-17 00:00:00;9432
9433;37500;2020-02-17 00:00:00;9433
9434;39240;2020-02-17 00:00:00;9434
9435;95000;2020-02-17 00:00:00;9435
9436;142900;2020-02-17 00:00:00;9436
9437;54800;2020-02-17 00:00:00;9437
9438;121000;2020-02-17 00:00:00;9438
9439;51100;2020-02-17 00:00:00;9439
9440;48000;2020-02-17 00:00:00;9440
9441;525300;2020-02-17 00:00:00;9441
9442;149960;2020-02-17 00:00:00;9442
9443;170100;2020-02-17 00:00:00;9443
9444;156000;2020-02-17 00:00:00;9444
9445;89000;2020-02-17 00:00:00;9445
9446;115000;2020-02-17 00:00:00;9446
9447;140000;2020-02-17 00:00:00;9447
9448;50000;2020-02-17 00:00:00;9448
9449;92000;2020-02-17 00:00:00;9449
9450;390700;2020-02-17 00:00:00;9450
9451;124745;2020-02-17 00:00:00;9451
9452;124950;2020-02-17 00:00:00;9452
9453;91000;2020-02-17 00:00:00;9453
9454;112500;2020-02-17 00:00:00;9454
9455;40000;2020-02-17 00:00:00;9455
9456;104000;2020-02-17 00:00:00;9456
9457;52000;2020-02-17 00:00:00;9457
9458;157000;2020-02-17 00:00:00;9458
9459;50000;2020-02-17 00:00:00;9459
9460;130400;2020-02-17 00:00:00;9460
9461;267550;2020-02-17 00:00:00;9461
9462;95700;2020-02-17 00:00:00;9462
9463;534500;2020-02-17 00:00:00;9463
9464;190500;2020-02-17 00:00:00;9464
9465;133000;2020-02-17 00:00:00;9465
9466;96000;2020-02-17 00:00:00;9466
9467;98000;2020-02-17 00:00:00;9467
9468;99700;2020-02-17 00:00:00;9468
9469;393880;2020-02-17 00:00:00;9469
9470;225000;2020-02-17 00:00:00;9470
9471;78000;2020-02-17 00:00:00;9471
9472;107000;2020-02-17 00:00:00;9472
9473;347400;2020-02-17 00:00:00;9473
9474;193218;2020-02-17 00:00:00;9474
9475;160000;2020-02-17 00:00:00;9475
9476;166500;2020-02-17 00:00:00;9476
9477;120030;2020-02-17 00:00:00;9477
9478;105500;2020-02-17 00:00:00;9478
9479;270000;2020-02-17 00:00:00;9479
9480;83000;2020-02-17 00:00:00;9480
9481;218200;2020-02-17 00:00:00;9481
9482;124000;2020-02-17 00:00:00;9482
